fire_number,fire_location_latitude,fire_location_longitude,fire_origin,general_cause_desc,activity_class,fire_type,weather_conditions_over_fire,fuel_type,fire_duration,fire_duration2,fire_duration3,reported_month
3,59.07301700000001,-119.848983,6,2,21,4,4,2,66960,2820,61200,8
7,52.71591700000001,-115.39875,6,10,27,4,4,9,75540,54660,17160,5
4,55.892917,-110.7461,6,11,19,4,4,0,6300,1500,2100,6
6,56.271726,-117.379691,5,11,8,3,3,0,147000,0,139500,4
7,52.5996,-115.829583,6,4,0,4,4,3,4440,2400,900,7
4,54.915696,-112.539586,5,11,8,4,1,9,4140,0,2580,4
5,56.435933,-111.8003,6,4,0,4,5,2,16440,7500,5340,5
0,51.27085,-115.00755,6,10,7,0,0,0,300,0,300,5
7,51.738333,-115.333333,6,4,0,4,1,2,12720,6660,6060,7
6,56.434489,-119.760699,6,1,8,3,3,12,1394400,0,1293600,3
8,55.509467,-114.9193,6,3,3,3,3,9,55500,600,52200,5
6,56.648333,-118.1277,6,4,0,4,3,2,596760,79380,497520,8
1,53.8792,-116.33305,6,10,7,4,0,11,420,0,420,9
6,56.59671700000001,-117.73995,6,11,20,4,3,9,355560,22320,324300,4
8,57.25,-115.866667,6,4,0,4,3,2,71760,59040,300,7
8,56.14743299999999,-114.804117,6,4,0,4,3,2,59160,900,1800,6
2,55.05202900000001,-117.505565,2,10,7,3,0,0,1800,0,600,4
8,55.318083,-114.882333,6,11,28,4,3,10,3600,0,240,7
3,58.462662,-114.44332,6,11,10,4,4,10,1447500,0,1393200,10
3,57.393967,-114.342067,6,4,0,3,1,8,15240,7680,1860,6
2,55.457652,-119.659467,6,4,0,3,2,2,338700,76800,250200,7
9,54.585467,-114.772867,6,1,8,3,3,0,427860,0,343980,4
1,53.717783,-117.906317,6,5,26,4,4,9,72780,900,69600,5
1,53.724667,-117.734333,6,4,0,4,3,11,55980,6540,45000,9
1,53.47793299999999,-118.1971,6,4,0,4,5,2,7800,420,1440,7
0,49.663117,-114.539467,6,10,7,0,0,0,900,0,900,6
2,55.153996,-118.072658,5,11,15,3,3,0,1707180,0,1699200,5
0,51.1693,-114.778833,2,3,12,4,3,9,61800,0,58320,4
3,58.7867,-118.75515,2,3,27,4,3,9,62580,1800,56880,5
9,54.447067,-114.540617,6,10,7,0,0,0,5040,0,5040,5
2,55.01695,-119.006233,5,11,8,4,3,11,415440,1560,412200,4
8,56.7798,-115.8751,6,4,0,4,3,2,21240,4140,10500,6
4,54.76895,-111.863367,5,11,27,4,3,10,3540,0,1860,10
2,55.077283,-118.50675,6,4,0,4,3,1,252960,30240,175860,7
4,55.794833,-111.471,6,4,0,4,4,3,7680,2460,4320,7
3,58.524317,-114.572717,6,4,0,2,4,2,605700,200340,345840,6
8,54.87816700000001,-115.087667,6,4,0,3,3,11,90840,0,60,7
2,55.090833,-118.190167,6,6,15,4,3,7,86220,5580,72900,5
0,50.85195,-114.617783,6,10,7,0,0,0,900,0,900,5
9,54.42305,-114.483033,5,7,16,4,3,10,11700,0,1740,8
7,52.723158,-115.300431,2,11,27,4,4,10,114780,840,109380,5
1,53.60755,-115.1855,6,13,0,4,3,10,2220,0,60,6
9,54.306,-116.070333,6,4,0,3,3,8,11280,7320,1500,8
5,56.312333,-112.20755,6,4,0,3,3,2,159060,154080,4320,7
8,56.5291,-115.373517,6,4,0,4,3,2,13380,5940,3000,6
3,58.474716,-116.699165,5,7,16,4,4,8,9900,0,5400,7
4,55.920796,-110.732382,2,3,12,4,3,9,47700,0,45300,4
8,57.064622,-114.236561,6,4,0,4,3,2,47520,0,4800,8
8,55.28945,-115.4074,5,11,27,3,4,0,178440,0,176100,10
5,56.98606700000001,-112.436357,6,4,0,4,3,2,15540,6000,4440,7
0,49.361667,-114.328333,6,10,6,4,3,9,4140,1800,1800,8
8,54.900817,-116.230017,6,11,7,4,4,0,56460,7140,7800,5
4,55.921967,-110.734917,2,3,27,4,3,10,98760,300,98160,4
3,57.8463,-114.68775,6,4,0,4,2,2,16800,900,3600,7
3,58.464933,-114.474817,2,3,27,4,3,6,4500,0,4440,4
5,57.54735400000001,-111.425291,6,13,0,4,2,2,694080,152640,517740,6
3,59.35145,-116.968133,6,4,0,4,4,2,118680,29520,82080,7
4,55.2535,-110.798667,1,4,0,3,3,2,54840,5580,47400,7
0,51.57435,-114.99075,6,10,7,0,0,0,900,0,900,8
9,54.21791700000001,-116.221733,6,10,7,4,0,0,2820,0,2640,5
4,54.903769,-112.336968,5,11,8,4,4,0,95100,780,92820,10
4,55.930133,-110.725033,2,11,10,4,4,9,64200,0,63600,4
0,51.404017,-115.059667,6,10,7,0,0,0,900,0,900,7
0,51.074276,-115.298618,6,10,7,3,4,0,49560,0,60,8
3,59.1717,-117.1669,6,4,0,3,3,2,16980,8760,4680,8
3,58.508,-116.3435,5,7,16,4,3,6,84960,0,60,10
2,54.70636700000001,-117.5411,6,4,0,4,4,8,56100,0,50700,7
1,53.321247,-117.769653,6,10,6,0,0,0,900,0,900,7
7,52.204258,-115.021096,5,11,15,4,4,8,426720,0,415200,7
6,56.5391,-116.444817,6,4,0,4,3,2,73500,300,66300,8
5,59.96695,-111.88295,6,4,0,4,4,2,231960,59520,167640,7
3,59.518182,-117.098242,6,4,0,3,3,2,12706680,3603600,8310780,7
3,58.45823299999999,-116.260033,2,3,27,4,3,8,16500,1320,10200,5
0,51.633863,-115.109167,6,10,7,0,0,0,600,0,600,9
8,54.932,-115.2817,6,7,16,4,4,9,3840,0,2040,5
1,53.9455,-118.959383,5,9,18,4,3,9,423600,8700,409140,7
0,51.1047,-115.056467,2,4,0,4,5,10,56700,0,600,8
3,59.6326,-119.999983,6,4,0,3,3,2,84300,14580,18300,7
3,58.46766700000001,-114.531833,2,6,22,4,3,7,884820,2100,881700,5
0,49.425733,-114.334917,6,10,7,0,0,0,900,0,900,5
6,55.722983,-116.5745,6,10,1,4,3,0,3960,540,2100,4
4,55.909,-110.743967,6,3,27,4,3,10,75120,75060,60,4
9,54.2401,-115.706883,6,4,0,4,3,8,72840,2760,65280,7
8,55.839,-114.285833,6,4,0,3,4,8,89040,600,84600,8
4,55.9451,-110.710617,2,11,10,4,3,9,300,0,300,5
8,55.371217,-115.8525,2,13,0,3,3,0,3120,0,1920,5
3,58.456417,-116.324367,2,3,27,3,3,0,6600,0,4320,5
8,55.286199,-116.8662,5,11,10,4,3,9,1468200,5100,1458900,4
0,51.2695,-115.022983,6,10,7,0,0,0,600,0,600,5
2,55.40975,-118.086483,6,11,26,4,3,8,91860,3240,81600,5
4,54.85611700000001,-112.454967,6,7,16,4,3,10,11580,0,2400,8
3,58.49225,-115.1353,2,3,27,4,4,9,2520,420,1140,5
8,57.034333,-114.542583,6,4,0,3,4,8,6480,0,5100,6
5,56.982667000000006,-110.890333,6,4,0,4,3,2,66540,59460,7020,7
4,55.87205,-111.02205,6,4,0,4,4,2,19800,2100,16380,5
8,55.93955,-115.23645,6,7,14,4,3,10,8820,4020,1860,5
8,55.653,-115.046,6,11,26,4,3,9,600,0,600,5
4,55.3624,-112.781433,6,4,0,4,4,2,75480,58680,60,6
9,54.12481999999999,-115.77203,5,11,5,4,3,7,4620,3000,1200,4
2,54.51075,-119.730533,6,13,0,4,3,10,103800,7200,88800,5
2,54.979733,-119.057333,5,11,8,4,3,0,358380,0,354600,4
7,52.701917,-115.292217,2,11,4,4,3,9,13800,0,9300,4
1,53.657267,-116.4075,5,11,19,3,3,11,344520,4980,336000,4
0,49.90974,-114.48914,6,10,6,4,4,0,300,0,300,5
0,49.62695,-114.639633,6,10,7,4,3,4,900,0,900,7
8,56.3873,-115.08315,6,4,0,4,3,8,163980,151620,3600,6
0,51.270817,-115.008883,6,10,7,0,0,0,300,0,300,5
8,55.256483,-116.246483,5,11,8,4,4,9,5760,0,1800,4
3,58.6238,-114.825867,6,4,0,4,3,2,7800,1200,2100,8
3,58.433333,-118.47535,6,4,0,4,3,2,81960,55140,16860,9
6,56.6115,-116.539283,6,4,0,4,3,2,1620,0,1620,8
5,59.65165,-110.191167,6,4,0,4,4,1,3868320,2686380,1179180,7
8,57.10285,-114.748833,6,4,0,4,4,2,54480,48240,60,8
5,58.0021,-113.172083,6,4,0,4,4,2,10920,5340,4860,6
8,56.166,-114.459333,6,4,0,3,4,1,63540,0,12360,5
0,51.58145,-114.936083,6,10,7,0,0,0,300,0,300,7
7,51.699738,-114.860207,6,10,6,3,4,0,120,0,120,5
1,53.44346700000001,-116.593533,6,4,0,4,4,2,98700,73320,9000,6
1,53.747383,-117.530983,6,4,0,4,4,3,8640,0,5580,7
0,51.4039,-115.063,6,10,7,0,0,0,600,0,600,5
3,58.490217,-118.887967,6,4,0,4,4,8,103920,1800,91800,6
6,56.947033,-116.52045,6,4,0,3,4,2,267360,76140,191160,7
2,54.810683,-118.797617,6,4,0,4,4,8,7680,0,5220,8
3,58.008157,-116.944875,5,0,8,3,4,0,608340,0,601680,6
0,49.978167,-114.401583,6,10,7,0,0,0,1800,0,1800,5
8,56.242052,-114.838618,6,4,0,3,2,2,89040,24600,1800,8
0,51.09315,-115.04595,2,11,19,4,4,2,61800,0,57480,6
1,53.91175,-119.079017,6,13,0,4,3,4,84600,18360,60600,5
8,56.344467,-115.9138,6,4,0,4,4,2,5760,5100,360,7
7,52.62445,-115.0249,6,7,16,4,4,10,55800,51900,60,9
8,56.7225,-114.840133,6,4,0,4,3,2,267480,88440,174360,8
5,59.070557,-110.765998,6,4,0,4,1,1,5797320,355740,5370360,8
0,49.43222,-114.43922,6,10,6,4,4,0,3600,0,3600,5
8,55.910533,-115.64475,2,6,4,4,3,9,12000,8640,60,4
0,50.858017,-114.607433,6,10,7,0,0,0,600,0,600,9
3,58.719883,-118.744183,2,11,5,4,4,9,42060,0,37440,5
0,50.233783,-114.379067,6,10,6,4,5,0,900,0,600,6
0,51.412717,-115.085,6,10,7,0,0,0,300,0,300,10
4,55.917182,-110.73915,2,3,27,3,4,9,3840,0,3300,5
0,49.286867,-114.3596,6,4,0,2,4,5,2760,2700,60,6
2,54.51051700000001,-117.439617,6,4,0,3,3,8,13800,2400,5580,6
3,59.901667,-118.598333,6,4,0,4,3,2,93000,66120,18180,7
0,51.168417,-114.854467,2,11,26,4,4,9,4260,0,3060,4
0,51.02415,-115.247517,7,10,6,0,0,0,72300,0,1800,3
3,58.65901700000001,-114.625917,6,4,0,4,3,8,80400,71040,60,7
8,55.392442,-115.462767,6,7,14,3,3,9,77100,4020,71760,5
7,52.660533,-115.843117,6,4,0,3,2,12,20580,17580,780,6
0,51.089967,-115.046283,2,11,8,4,4,0,135180,0,133320,5
2,55.24228299999999,-116.973283,5,0,14,4,4,10,65820,0,1320,9
5,57.028167,-111.479667,6,4,0,3,3,2,17880,5400,9540,7
3,58.478633,-114.521667,2,11,19,3,4,7,85740,56400,22260,5
2,54.5111,-119.132767,6,4,0,3,3,8,7620,0,900,7
2,54.536083,-118.71725,6,1,8,4,1,6,69360,0,61200,3
3,58.35625,-118.557833,6,4,0,4,3,2,58080,9540,3900,5
2,55.48723,-117.59084,5,0,8,4,4,0,17280,0,17160,5
8,54.830283,-115.434167,6,7,16,4,4,10,82980,0,78600,9
3,59.11325,-118.739383,6,4,0,4,2,2,7140,1200,1020,8
6,56.7405,-117.5802,5,11,27,4,4,9,6600,0,900,4
0,51.1174,-114.72065,5,11,8,3,3,0,94020,0,89580,8
0,50.397983,-114.486433,2,11,27,4,3,9,900,0,0,6
8,57.199833,-114.996167,6,4,0,3,2,2,59880,53280,1080,6
0,50.854483,-114.613817,6,10,7,0,0,0,900,0,900,6
7,52.444745,-114.88524,5,11,4,4,4,9,23400,0,19560,9
9,54.313949,-115.147254,6,10,6,4,3,0,8280,0,8220,8
0,51.052033,-115.3003,6,7,16,3,3,2,5760,2340,600,7
7,52.478167000000006,-115.745167,6,7,14,4,5,8,34620,0,34500,8
0,50.85415,-114.6136,6,10,6,3,3,0,600,0,600,5
1,53.49445,-116.49805,6,7,16,4,4,10,4320,0,2520,9
3,58.46554,-114.540949,2,3,27,4,3,8,18720,14760,3960,5
4,54.7901,-111.883317,6,7,14,4,2,10,3720,0,0,7
6,57.447667,-117.526767,6,11,26,4,3,8,47520,0,45000,8
7,52.8325,-114.876833,6,11,26,4,3,10,2880,0,1080,7
0,51.207867,-114.9357,2,11,15,4,4,11,271800,0,267600,3
0,50.238333,-114.367767,6,10,6,0,0,0,780,0,780,9
1,53.640911,-116.386991,5,11,8,4,3,0,67620,0,67020,5
5,56.46925,-112.619583,6,4,0,4,3,2,170220,56700,95880,6
1,53.622827,-115.490816,6,7,16,4,3,6,6120,0,0,10
9,54.47455,-114.20225,5,11,8,3,4,0,119700,0,96420,4
6,56.192763,-118.295572,5,11,8,4,3,0,4860,0,0,4
3,57.4409,-115.18165,6,4,0,2,4,2,613260,11400,520200,6
0,50.869883,-114.703467,6,10,6,0,0,0,600,0,600,5
5,56.250233,-112.773033,6,4,0,4,3,8,63000,6900,52140,9
2,55.06251700000001,-118.74595,6,13,0,4,4,10,410400,7380,392400,4
2,55.717615,-119.069592,6,10,13,3,3,10,14700,0,2100,4
3,58.48161700000001,-114.520067,2,11,19,4,3,0,438240,0,420960,6
8,56.27441700000001,-114.157783,6,10,1,4,3,10,11880,0,2400,6
3,58.312417,-116.3027,5,11,19,3,4,0,247080,0,246360,5
5,57.14,-111.63,6,7,16,3,3,10,5520,0,4500,5
3,59.370583,-119.041683,6,4,0,4,4,2,60420,9480,1800,7
7,52.19765,-115.152617,6,10,7,0,0,0,420,0,420,5
0,49.400117,-114.339317,6,10,6,0,0,0,300,0,300,8
3,58.449617,-114.577533,2,3,27,4,3,6,240300,159900,78900,5
5,56.89706700000001,-111.448833,6,13,0,3,4,2,15600,0,8880,8
9,54.51306700000001,-114.793183,6,7,14,4,3,2,12240,0,300,1
8,55.19838299999999,-116.684417,5,4,0,4,3,9,34920,0,60,8
3,59.364567,-119.97675,6,4,0,4,4,2,943860,926100,480,6
2,55.241967,-118.215417,5,11,15,4,3,0,348120,0,348120,6
3,59.50281700000001,-117.400383,6,4,0,4,4,1,841800,9000,831600,7
4,55.93485,-110.7207,2,3,12,4,3,9,600,360,60,5
0,49.831434,-114.409618,6,10,6,4,4,0,900,0,900,5
5,56.263167,-112.203167,6,4,0,4,3,1,12300,0,7200,6
2,55.75216700000001,-119.123733,5,0,8,4,4,0,352260,0,345300,8
0,49.663533,-114.58585,6,10,6,0,0,0,300,0,300,5
8,56.482767,-116.05135,2,11,10,4,4,9,2160,0,1320,4
7,53.00966700000001,-115.229,6,7,14,4,3,9,10140,0,4200,5
5,56.43876700000001,-111.287967,6,11,20,4,3,0,10740,300,4200,11
4,54.76836700000001,-111.896983,6,10,13,4,3,0,8040,0,7380,5
3,58.463917,-114.570967,2,3,27,4,3,9,6960,600,4500,4
2,55.199167,-117.128057,5,11,19,4,4,0,154560,1140,149640,5
0,50.121417,-114.628167,6,4,0,3,3,2,10620,1500,6600,8
4,55.92395,-110.6936,2,3,27,4,3,0,2880,0,2100,4
6,56.481667,-116.354722,6,8,10,4,3,9,92940,4020,87180,4
0,51.267567,-114.968567,6,10,7,0,0,0,420,0,420,8
3,58.762733,-117.3292,6,7,14,4,4,9,5400,3780,120,5
0,50.8491,-114.6258,6,10,7,0,0,0,540,0,540,5
8,56.169033,-114.905867,6,4,0,3,2,1,4620,60,1140,7
8,55.9375,-115.8,6,4,0,4,3,2,66060,8160,60,7
3,58.556438,-116.905053,5,11,15,3,3,12,744300,0,744300,4
8,55.1244,-115.998,6,4,0,3,4,8,17220,0,13260,9
8,57.33368000000001,-114.779533,6,4,0,4,2,2,69360,61800,1800,8
8,55.8978,-115.584383,3,10,6,4,4,8,6240,0,4500,5
3,58.395,-116.62795,5,11,24,4,4,8,149400,13500,134100,6
1,53.500583,-117.295183,6,1,22,3,4,0,240420,0,166620,4
8,57.013333,-114.800833,6,4,0,4,4,8,76560,1500,65700,7
1,53.650038,-116.150317,5,11,4,3,4,0,759960,0,755940,4
0,49.606167,-114.391367,6,10,6,0,0,0,300,0,300,8
3,58.58896800000001,-115.157565,6,3,27,4,2,8,76560,11340,60540,5
4,54.75433,-113.61832,5,11,8,3,4,0,95700,0,87300,4
4,54.89441899999999,-110.959677,1,4,0,4,1,2,18180,4740,9420,6
3,58.398667,-116.71095,5,0,8,4,3,9,74820,67740,6660,5
9,54.10125,-115.679917,6,7,14,4,3,9,8100,0,4200,5
6,56.788071,-117.171084,6,1,8,3,3,0,543120,0,543120,4
4,55.528167,-110.819667,6,4,0,4,3,8,8640,5880,960,7
0,51.572417,-115.269583,6,4,0,4,4,3,5700,0,3000,5
1,53.92295,-117.905717,6,4,0,4,2,4,5280,300,3900,6
0,50.812617,-114.630067,6,10,6,0,0,0,420,0,420,5
0,49.614883,-114.44525,6,10,6,0,0,0,900,0,900,7
1,53.075,-117.254,6,10,7,0,0,0,300,0,300,9
7,53.0046,-116.122617,6,4,0,3,2,3,7740,2400,3540,6
0,49.852533,-114.402183,6,10,7,0,0,0,900,0,900,5
0,50.91006,-114.92113,6,10,26,4,4,0,241800,0,231900,10
4,55.644617,-111.12585,6,3,3,4,3,0,46020,44400,1620,5
3,58.7044,-118.68935,2,11,5,4,3,10,1800,0,1200,4
8,56.481959,-115.348243,6,7,14,4,3,9,82980,3000,77520,5
8,55.91405,-115.63645,2,11,19,3,3,0,140220,0,138480,4
6,56.796883,-118.577267,6,4,0,4,5,2,8820,1320,6300,6
2,55.102988,-117.607253,5,6,15,4,4,0,1216620,0,1212600,4
0,50.853433,-114.616,6,10,6,0,0,0,480,0,480,6
1,53.917461,-118.81991399999998,5,1,22,4,4,0,12540,0,9360,8
6,57.07551700000001,-117.447933,5,0,8,3,4,0,1123800,0,1122300,10
2,54.4841,-118.4129,6,4,0,4,2,0,69960,65040,2640,8
7,52.455083,-115.730667,6,10,7,4,5,0,4140,0,360,5
0,50.25290800000001,-114.33629,6,10,7,0,0,0,900,0,900,7
3,58.704267,-118.687533,2,3,27,4,3,9,9660,2520,5640,4
0,49.631017,-114.489683,6,9,14,3,4,0,6780,0,0,7
2,55.26148900000001,-117.327645,5,11,8,4,3,2,532020,5040,506760,6
0,49.404367,-114.341917,6,10,7,0,0,0,60,0,60,5
5,57.2955,-110.485867,6,4,0,3,2,2,89100,61980,14700,6
9,54.499483,-115.809833,6,4,0,4,2,2,4440,2820,300,8
7,52.804,-116.0505,6,4,0,4,3,2,78420,3900,71280,5
3,58.451001,-115.886445,5,13,0,4,4,0,909300,2340,902460,5
1,53.62600000000001,-116.320467,6,9,14,4,4,9,8100,0,0,7
6,55.597633,-116.710833,6,7,14,4,3,9,8280,60,3960,6
6,56.92183299999999,-116.756033,6,4,0,4,4,2,328200,72540,255600,7
8,57.144933,-113.7561,6,4,0,2,3,2,924480,77400,405600,7
5,59.2761,-110.530233,6,4,0,4,2,2,503280,488580,60,7
1,53.532333,-116.2055,5,0,14,4,3,10,246000,0,242640,8
3,59.30345,-118.951717,6,4,0,4,2,2,15120,2700,8700,6
6,56.960733,-116.978067,6,4,0,4,2,2,12240,0,2820,7
9,54.223333,-116.9825,6,4,0,4,1,2,8100,0,900,7
7,53.0495,-115.479667,6,7,16,4,1,1,69600,52260,15840,5
6,56.436683,-117.344517,6,7,16,3,4,8,59100,3960,50280,5
6,56.1524,-116.821583,5,13,0,3,4,2,64980,5400,52800,9
6,56.78635,-118.01865,6,4,0,3,3,8,147720,0,147540,7
1,53.577288,-116.224048,6,10,26,4,3,10,5220,0,60,5
1,53.44986700000001,-115.883867,6,4,0,4,3,2,150360,9180,70200,7
3,59.42495,-117.163117,6,4,0,4,1,2,9180,2940,2940,6
0,51.089,-115.03615,2,11,24,4,4,2,7200,0,1200,4
0,49.3406,-114.412767,6,10,6,4,4,0,600,0,600,5
5,56.358916,-112.131475,6,4,0,4,4,2,10140,1200,6600,7
8,56.353333,-115.469333,2,4,0,2,4,2,2656740,172800,2225460,7
7,52.58297099999999,-115.952133,6,4,0,3,4,2,5400,0,1200,7
8,55.91156700000001,-113.59825,6,11,23,4,3,7,22860,7200,13680,5
6,56.54045,-118.462517,6,4,0,3,4,8,449160,12720,432000,8
8,56.463983,-115.978367,6,4,0,2,2,2,74460,7380,62100,6
8,57.097033,-113.4115,6,4,0,3,4,2,78660,18240,8160,7
0,51.268883,-114.969717,6,10,7,0,0,0,900,0,900,5
8,55.530083,-114.89285,6,11,26,4,3,9,1320,600,120,5
6,56.387433,-116.895133,6,7,16,4,3,10,48480,0,44580,9
2,54.6282,-119.475907,6,4,0,3,4,2,176160,172680,3480,6
2,55.165089,-117.824712,5,11,19,3,4,6,74640,3900,59400,4
9,54.36635,-116.912217,6,10,6,3,4,0,2100,0,1380,9
0,51.270567,-114.999833,6,10,7,0,0,0,240,0,240,7
7,52.50898299999999,-114.951817,5,11,8,4,4,9,4080,0,1380,4
1,53.306696,-115.381184,6,3,3,3,4,7,334620,91200,239400,10
7,52.513893,-115.01141,6,0,8,4,4,9,1198020,0,1190880,3
6,56.846241000000006,-117.30401100000002,5,11,10,3,4,0,329160,0,324900,5
0,50.85325,-114.615933,6,10,7,0,0,0,360,0,360,8
0,51.414517,-115.086233,6,10,7,0,0,0,300,0,300,9
9,54.525278,-116.80361200000002,6,13,0,4,3,8,4583460,422940,3877200,5
4,55.93425,-110.721267,2,3,3,4,2,9,91200,0,90360,5
5,56.473183,-111.426217,6,5,8,4,4,0,86400,0,85800,8
1,53.751367,-116.870517,6,4,0,3,5,8,16320,0,12780,9
6,57.87476700000001,-117.750567,5,11,10,4,4,9,161940,0,159900,6
1,53.880667,-119.094067,6,10,7,4,4,7,159000,6840,144000,5
9,54.721,-116.997,6,4,0,4,4,7,160860,7080,147660,9
1,53.63116700000001,-116.2361,5,5,4,4,4,12,970200,0,966900,5
8,56.82131700000001,-113.988733,6,4,0,3,4,7,1200,600,300,7
3,58.1335,-117.472967,6,4,0,3,3,2,20280,3720,10620,6
8,55.61815,-116.446717,5,11,8,3,3,2,1954980,0,1953660,5
6,57.00426700000001,-116.546467,6,4,0,4,4,2,5880,600,1800,7
0,49.842783,-114.391167,6,4,0,3,4,3,6660,1140,4320,8
9,54.033748,-115.620995,5,11,15,4,3,0,255600,0,251340,7
2,55.101667000000006,-117.91695,5,11,19,4,3,9,330960,0,60,10
5,56.928233,-110.712317,6,4,0,4,2,2,167700,56700,104580,7
4,55.655733,-111.054517,6,4,0,4,4,2,5760,240,3600,7
3,58.710767,-118.710583,2,11,8,4,3,9,12720,600,9000,4
4,56.044349,-110.785527,6,4,0,2,1,3,245160,75840,161700,8
1,53.251017,-117.836867,6,10,6,3,1,0,7200,7140,60,9
1,53.133,-117.105,6,10,7,0,0,0,600,0,600,9
7,51.875467,-115.044983,6,4,0,3,4,11,62460,2700,16260,7
0,49.98415,-114.48615,6,10,7,0,0,0,120,0,120,5
6,57.00788299999999,-118.188933,6,4,0,3,3,2,82680,12780,68400,8
9,54.378367,-117.144783,6,7,14,3,3,2,233460,55020,169740,4
0,50.852333,-114.616617,6,10,6,0,0,0,660,0,660,8
7,51.85565,-115.704317,6,4,0,2,3,2,4224660,1297680,2439120,8
9,54.10835,-117.303417,5,1,15,3,3,3,16860,0,960,3
3,57.6028,-115.2097,6,4,0,4,2,2,7680,2100,3780,5
0,49.4044,-114.3418,6,10,7,0,0,0,900,0,900,5
6,56.88895,-116.6792,6,4,0,4,4,10,86100,8400,69000,6
5,57.707667,-110.991333,6,4,0,4,4,3,10080,3000,4740,7
3,58.58216700000001,-114.808683,6,4,0,3,4,2,8100,2100,2100,7
0,51.4038,-115.059967,6,10,6,0,0,0,300,0,300,8
3,58.45,-114.547833,2,3,27,4,3,7,358320,0,357720,5
4,55.928113,-110.725936,2,3,27,4,3,9,37020,0,32520,4
8,56.154617,-115.174867,6,4,0,3,4,10,75960,13560,55200,6
7,52.078267,-115.993233,6,10,6,3,4,0,1740,0,1740,5
9,54.295715,-116.903148,6,5,2,4,4,9,73380,0,300,4
6,57.433983,-118.834967,6,4,0,3,3,2,7080,900,1500,6
8,55.5556,-116.141783,2,3,5,3,1,8,359820,1920,351480,5
6,56.009917,-116.58845,6,4,0,4,1,2,64440,0,4320,6
3,59.92075,-118.341383,6,4,0,4,2,2,282780,241200,25200,7
8,56.198333,-115.128717,6,4,0,4,2,2,3480,600,300,5
0,49.45675,-114.394417,6,10,6,4,4,0,600,0,600,8
4,54.879117,-112.310017,5,0,27,4,3,9,84420,780,82560,5
5,56.77116700000001,-110.625667,6,4,0,2,3,7,8340,0,60,5
0,51.156567,-114.86055,2,11,19,4,1,0,189000,0,172200,6
3,58.410667,-114.555333,2,11,13,3,4,2,17640,3960,10200,5
9,54.21916700000001,-115.311167,6,10,1,4,3,3,89400,54720,25680,6
0,49.6154,-114.44445,5,3,3,4,3,8,50760,0,41100,7
3,58.875383,-115.464,6,4,0,4,5,2,177300,155460,5280,7
7,52.143083,-115.459,6,10,7,0,0,0,300,0,300,5
4,55.74715,-110.781017,6,4,0,4,3,2,71580,5400,62100,9
0,50.80983300000001,-114.624683,6,10,6,0,0,0,420,0,420,8
8,56.001817,-115.233267,6,4,0,4,4,8,9540,0,2340,7
7,52.649,-115.414,6,4,0,4,3,2,8400,4740,2400,8
0,49.909667,-114.48925,6,10,6,4,3,0,1200,0,1200,6
0,51.632483,-115.1008,6,10,6,4,3,0,540,0,300,8
4,54.32974,-111.02913,5,11,10,4,4,10,234840,0,231120,4
4,55.07666700000001,-111.568833,2,11,19,3,4,0,7325640,0,7324200,6
7,52.195883,-115.5416,6,4,0,4,4,2,8640,2340,5100,8
0,50.852733,-114.63105,6,10,7,0,0,0,60,0,60,5
2,54.769633,-118.816767,6,4,0,3,2,8,161820,97500,11160,6
0,51.62755,-115.07295,6,10,6,0,0,0,420,0,420,5
0,51.633383,-115.109467,6,10,6,0,0,0,300,0,300,8
8,56.166667,-114.05,6,4,0,4,2,2,69420,58380,2400,7
0,51.414017,-115.091633,6,10,7,0,0,0,600,0,600,6
5,56.5534,-112.971717,6,4,0,4,1,2,66720,13140,4200,7
6,56.488069,-117.995321,6,1,15,3,3,11,354240,0,354000,4
8,56.213683,-113.758133,6,4,0,4,2,2,5640,480,2400,7
7,52.536667,-115.2732,6,4,0,3,4,8,6300,1140,3240,7
8,55.912883,-115.64855,2,11,5,4,3,10,141300,1620,137880,5
3,58.39466700000001,-114.298333,6,4,0,2,3,2,2771760,531480,1983120,8
7,51.931983,-114.931833,6,10,7,4,3,4,14280,0,12900,9
2,55.015783,-119.3169,6,4,0,3,4,2,160440,0,153660,7
3,58.708533,-118.707833,2,11,5,4,3,9,13200,0,5940,5
1,53.39166700000001,-116.790617,6,4,0,4,4,2,3240,0,3180,7
3,58.459267,-114.49755,2,11,19,4,3,9,169380,0,169380,5
4,56.110333,-112.43875,6,4,0,4,2,8,79620,7500,69000,7
0,49.657383,-114.537383,6,10,7,0,0,0,780,0,780,9
1,53.395917,-115.707117,6,4,0,3,4,2,17640,6660,7200,7
0,51.522767,-115.261817,6,4,0,3,4,2,10920,0,7680,5
8,55.362982,-115.020171,5,11,4,3,3,12,12420,0,9840,5
3,58.481884,-114.52339,2,11,19,3,4,0,368400,0,364800,4
7,52.014717,-114.855583,6,10,7,3,4,8,8100,0,3600,6
8,55.5405,-116.154017,6,11,5,4,4,10,2400,0,300,5
3,58.69957700000001,-118.696261,2,3,27,4,3,9,23400,0,22500,5
3,58.1717,-116.275283,5,11,22,4,3,6,252900,250440,60,4
4,56.0716,-110.33845,6,4,0,2,3,2,2945520,520260,1977780,7
4,55.12105,-112.02865,6,10,13,4,3,9,791640,64440,705060,5
8,55.983167,-113.8975,5,11,8,3,3,2,3960,0,2400,7
0,50.858,-114.60515,6,10,7,0,0,0,300,0,300,5
