fire_number,fire_location_latitude,fire_location_longitude,fire_origin,general_cause_desc,activity_class,fire_type,weather_conditions_over_fire,fuel_type,fire_duration,fire_duration2,fire_duration3,reported_month
1,53.440996,-115.091501,6,10,8,0,0,0,300,0,300,5
9,53.9826,-115.93305,5,11,24,4,4,11,334200,12840,313680,5
0,51.267783,-114.96885,6,10,8,0,0,0,240,0,240,9
0,50.851617,-114.62575,6,10,7,4,5,0,1380,240,960,5
3,57.396617000000006,-116.714417,6,4,0,4,3,2,17520,2400,10260,7
0,49.550467,-114.35845,5,11,5,4,3,0,4800,0,3600,6
8,56.43531700000001,-113.262167,6,4,0,4,1,2,4740,60,540,8
2,55.021365,-118.996876,5,11,9,4,3,14,2151840,0,2151600,3
0,50.854767,-114.60965,6,10,7,0,0,0,300,0,300,5
2,55.73,-119.912,6,4,0,3,3,8,178320,18840,159360,9
2,56.163677,-119.204243,5,11,9,3,3,0,783840,0,783780,4
3,58.511017,-116.713282,5,0,9,4,5,0,336660,0,332340,10
4,54.874676,-112.273572,5,11,23,4,4,0,1140,0,1140,8
0,50.22604000000001,-114.407362,6,10,7,4,4,0,300,0,300,5
0,50.263683,-114.3203,6,10,8,0,0,0,600,0,600,5
6,56.648483,-118.00775,6,1,16,3,4,14,28080,0,600,4
0,49.598517,-114.683333,6,10,8,0,0,0,480,0,480,5
3,59.766767,-116.47255,6,4,0,4,2,2,109500,67500,20940,6
3,58.462483,-114.575133,2,3,31,4,3,11,21480,3180,4920,4
7,52.373789,-114.942402,5,11,5,4,3,0,156000,0,151200,4
4,54.95716700000001,-112.110733,6,4,0,4,4,2,4440,3360,720,7
6,56.704617000000006,-116.108667,6,4,0,4,3,2,75240,0,3900,6
3,57.581,-114.444,6,11,2,4,3,12,34920,11760,14640,6
8,57.1794,-114.678267,6,4,0,3,3,8,166560,161400,2400,7
0,49.612633,-114.449667,6,3,4,4,3,11,357900,2400,351300,8
0,51.25795,-115.023617,6,10,8,0,0,0,89340,0,900,11
9,54.53745,-114.30015,6,10,7,3,3,7,198480,0,85440,11
5,56.484,-110.00675,6,4,0,3,1,8,364560,89700,274800,6
0,50.854467,-114.613717,6,10,8,0,0,0,1260,0,1260,5
7,51.987933,-115.563167,6,10,7,4,4,0,600,0,600,5
4,55.797183,-110.861167,6,5,14,4,3,0,1128540,76800,1036500,5
2,55.09755,-118.178,6,6,16,3,4,3,325260,1500,276060,5
8,54.94668299999999,-115.880017,6,4,0,2,2,2,2340,600,240,7
7,52.583183,-116.01705,6,4,0,3,5,3,270300,0,72540,9
6,55.789183,-116.6428,6,4,0,4,3,2,72780,0,70080,8
6,56.71075,-118.637117,6,4,0,4,4,2,76800,8160,62700,8
1,53.404,-117.381617,6,6,9,3,4,7,5100,0,60,10
3,58.481884,-114.52339,2,11,13,4,4,0,1404660,0,1402800,7
6,56.628104,-117.476653,5,11,16,3,4,0,64080,0,61500,8
2,55.852433,-119.615883,5,11,9,4,3,0,320040,1320,314700,6
8,55.401167,-116.131633,2,3,13,4,3,12,19200,8100,8400,4
0,51.40445,-115.054683,6,10,7,4,4,0,900,0,900,9
3,58.496033,-116.930733,6,7,15,4,4,6,4320,600,1740,6
8,55.39670200000001,-116.080879,6,11,32,4,3,12,88140,0,74700,4
0,51.403683,-115.05985,6,10,7,0,0,0,180,0,180,5
4,55.9284,-110.615567,6,10,2,2,3,2,1890360,34860,1799880,5
6,57.756767,-119.634633,6,4,0,2,4,2,2940,120,480,6
4,55.15473299999999,-114.034033,6,3,31,4,4,0,19260,0,60,7
8,56.36745,-114.086117,6,1,9,4,3,0,74580,600,71940,4
7,52.084123,-115.5033,6,10,7,3,4,0,300,0,300,5
3,58.619783,-115.292417,6,4,0,3,3,8,259740,17940,162120,9
0,50.856767,-114.79555,6,10,8,4,0,0,52800,0,120,10
1,53.61285,-116.30247,5,11,16,4,3,0,1208580,0,1200600,4
2,55.448778,-117.997578,5,11,23,4,4,0,93420,0,91200,8
1,53.20465,-115.229267,6,5,16,3,4,13,358500,0,345840,4
0,51.554183,-115.196267,6,10,8,0,0,0,240,0,240,7
8,57.186083,-115.197467,6,4,0,4,2,2,6720,240,3660,7
8,55.357799,-116.593759,5,11,9,4,3,0,50580,0,45840,4
2,55.7525,-119.4745,6,4,0,4,3,1,70020,8100,61920,8
4,55.517333,-112.882833,6,4,0,4,4,2,11940,3900,5700,6
3,58.615557,-119.288888,6,4,0,4,4,8,93300,10800,75480,5
9,54.14545,-115.739983,6,4,0,3,4,2,6960,0,3480,6
9,54.27036700000001,-116.082533,6,5,16,4,4,0,98460,0,84600,9
0,49.978767,-114.4019,6,10,8,0,0,0,600,0,600,5
1,53.5585,-116.795033,6,11,31,4,3,4,86100,0,81600,7
3,58.71,-118.772167,2,3,31,4,4,14,40320,0,34260,5
5,56.915283,-111.25935,6,4,0,4,3,8,69600,0,15240,7
0,51.27858300000001,-115.017067,6,10,7,0,0,0,420,0,420,7
7,52.082083,-114.91485,5,11,9,4,4,0,79980,0,73680,9
7,53.10526700000001,-115.38265,6,7,15,4,3,11,8940,0,5700,10
4,55.938567000000006,-110.719217,2,11,29,4,3,11,92580,22800,69660,4
8,55.95353299999999,-113.920917,2,3,13,4,3,12,900,0,600,5
8,56.875967,-113.699233,6,4,0,4,4,2,85980,66060,3000,8
2,55.468167,-118.6442,6,4,0,4,2,8,60720,0,52080,7
8,55.31005,-115.825733,6,10,2,4,3,0,14400,7560,6840,8
0,50.8545,-114.613717,6,10,8,0,0,0,660,0,660,6
9,54.32479300000001,-115.653554,6,7,18,3,3,11,84900,6300,75000,5
8,55.96485,-113.815617,5,11,16,4,3,0,62340,0,60180,7
0,50.030617,-114.0544,6,10,8,0,0,0,300,0,300,5
2,54.80844,-117.27048899999998,5,14,0,4,3,12,303540,0,295200,7
0,50.809167,-114.62355,6,10,8,0,0,0,900,0,900,5
4,54.868183,-112.090833,6,10,7,4,3,0,6000,0,1200,4
0,49.368571,-114.372922,6,10,7,3,4,0,300,0,300,5
2,54.7331,-117.801783,6,4,0,3,3,8,16620,8100,3960,7
7,52.567717,-115.9211,6,4,0,3,4,2,2220,0,1020,6
0,51.048417,-114.961733,6,10,8,0,0,0,360,0,360,5
5,56.948417000000006,-110.752383,6,4,0,4,1,2,430380,8100,420540,7
4,55.917182,-110.73915,2,11,29,4,4,11,14400,0,7980,4
3,58.54841500000001,-116.730997,5,0,15,4,3,0,157080,0,154920,7
9,54.586167,-115.839167,6,7,18,3,3,7,271620,0,264600,5
4,54.677412,-113.99989,5,11,24,4,3,11,114000,3840,107460,5
6,56.56835,-117.481417,6,4,0,4,3,8,73800,6180,1800,8
2,55.113017000000006,-117.7178,5,11,23,4,3,0,609660,0,607740,4
0,49.414667,-114.338617,6,10,8,0,0,0,120,0,120,8
4,55.2027,-112.46615,6,7,18,4,4,0,14280,0,6840,4
0,51.573183,-114.992983,6,10,8,0,0,0,180,0,180,9
3,59.127687,-117.064153,6,4,0,4,1,2,434460,170220,246480,6
3,58.759567,-118.687767,2,6,23,4,3,0,493260,1440,491580,6
1,53.658717,-117.8827,6,4,0,4,4,2,6240,900,3300,6
6,56.410467,-116.589533,6,4,0,4,3,2,14460,0,10500,6
6,57.46725,-119.95465,6,4,0,4,3,2,13567020,245100,12349500,9
8,55.87198299999999,-113.44795,2,10,7,4,4,2,6240,0,1380,7
7,52.944617,-115.038367,6,14,0,4,3,2,9180,0,6540,5
0,50.97595,-114.951267,6,10,8,0,0,0,900,0,900,5
3,58.702983,-118.66815,2,11,29,4,4,11,99300,0,93600,4
8,55.383283,-116.039383,5,11,9,4,3,0,694080,11520,681600,5
0,49.672317,-114.592867,6,10,8,0,0,0,420,0,420,5
0,51.290933,-115.30575,6,10,8,0,0,0,600,0,600,7
3,58.70118299999999,-118.688767,2,3,31,4,4,11,1020,0,840,5
5,57.30097900000001,-110.176465,6,4,0,2,3,2,770460,167880,582660,7
3,58.711817,-117.165083,6,4,0,4,2,2,7500,2460,3000,7
5,57.8315,-111.127333,6,4,0,4,5,4,74100,0,1740,7
1,53.301283,-117.808667,6,10,6,0,0,0,600,0,600,9
0,49.375133,-114.37235,6,10,8,0,0,0,180,0,180,8
3,57.96275,-114.567767,6,4,0,4,4,2,160800,144780,8160,7
8,55.373417,-114.045933,6,10,7,3,3,11,13320,0,9540,5
2,55.06826700000001,-117.50965,2,10,14,4,4,11,53640,0,50700,5
3,59.82383299999999,-116.504833,6,4,0,4,3,2,12532140,3900840,7942980,7
3,59.789933,-116.867283,6,4,0,4,2,8,12180,2820,5220,6
0,51.36834,-114.991795,6,10,7,4,4,0,56040,0,600,7
5,56.885217,-112.812233,6,4,0,2,5,2,5100,720,720,6
5,59.322833,-110.481217,6,4,0,4,5,2,851940,0,827400,6
4,55.940433,-110.718467,2,11,9,4,3,11,660,0,480,4
3,57.995424,-116.368359,5,0,9,4,3,0,267240,60,262680,4
4,55.21905,-110.759117,1,4,0,3,3,2,762600,55380,694800,6
0,51.537717,-115.1804,6,10,8,0,0,0,120,0,120,9
0,50.81025,-114.6271,6,10,8,0,0,0,300,0,300,5
8,55.978967,-113.836667,6,11,6,4,4,14,69180,6900,61140,7
2,55.072323,-118.221342,6,10,8,4,3,0,900,0,900,7
3,58.32195,-115.959767,5,7,15,3,3,12,16080,7860,6600,6
4,55.91685,-110.736617,2,3,13,4,3,11,4980,780,3720,5
8,54.885267000000006,-114.405283,6,4,0,4,3,8,63120,540,60660,5
6,56.666683,-116.382233,6,4,0,3,4,2,82860,13500,68400,7
3,58.2145,-115.64115,5,0,9,3,3,0,346860,0,336900,6
5,56.37816700000001,-110.919833,6,4,0,2,3,2,12360,4560,60,7
5,57.478383,-113.547983,6,4,0,4,1,2,70020,55200,7980,5
0,51.196633,-114.728267,2,3,13,4,3,11,62580,0,57600,4
3,59.285417,-117.627433,6,4,0,4,4,2,1401900,69300,971100,8
7,52.508883,-115.94955,6,4,0,4,4,2,6660,1260,1320,6
8,55.459817,-116.159767,2,5,10,4,3,0,57960,0,53100,7
8,55.584667,-114.608333,6,4,0,4,3,8,6840,3240,3600,6
0,51.600667,-115.1945,6,4,0,3,4,3,9960,600,4800,7
1,53.32721700000001,-117.794717,6,10,8,0,0,0,7440,0,7440,5
9,54.69781700000001,-116.218083,6,14,0,3,3,12,774600,3720,756540,10
6,56.242017,-118.441733,5,11,16,3,4,0,169260,0,168600,10
1,53.4784,-117.209367,6,1,16,4,4,0,885300,0,882900,4
8,55.90525,-115.658583,2,3,31,3,3,11,56040,840,53820,4
8,55.637433,-114.554667,6,4,0,3,3,3,66060,0,540,7
7,52.817367,-114.849733,6,11,30,3,4,11,5040,0,2940,9
4,55.9365,-110.904083,6,4,0,4,3,2,3438480,159300,3009600,5
4,55.065167,-112.729533,6,4,0,4,4,2,12840,6120,6240,6
8,56.246717,-113.770667,6,10,7,3,3,8,5880,0,2100,7
5,56.258867,-111.424633,6,4,0,3,4,2,10980,5340,2220,8
0,49.70395,-114.60445,6,10,8,0,0,0,600,0,600,8
2,54.637811,-118.682711,6,10,6,4,4,11,1200,0,1200,5
7,52.225583,-115.00325,6,14,0,4,3,11,2940,660,1140,5
0,49.660417,-114.539517,6,10,8,0,0,0,120,0,120,9
3,58.467346,-114.565393,2,3,13,4,3,12,128580,18840,90900,6
1,53.48045,-115.823067,6,4,0,4,5,2,52680,0,47280,6
0,49.61612,-114.50201,6,10,7,0,0,0,11100,0,7320,7
0,49.882767,-114.628967,6,4,0,4,4,0,55920,2100,46680,7
4,54.58576,-111.873067,5,11,23,4,3,0,156660,0,155460,5
6,57.530533,-118.057167,6,4,0,4,4,2,11880,3540,6900,6
0,50.8515,-114.61785,6,10,7,0,0,0,600,0,600,8
8,56.615933,-113.598,6,4,0,4,1,8,79020,0,6060,6
8,55.406947,-116.019757,5,11,23,4,3,6,15000,1980,4800,5
5,56.4278,-111.308317,6,10,8,4,3,2,9900,0,2400,7
4,55.857,-111.763,6,4,0,4,3,2,171240,95640,67320,9
6,56.286817000000006,-117.9125,5,11,9,4,3,12,1168020,95400,1009800,4
3,58.71155,-118.685383,2,3,31,4,3,7,15540,4860,5100,5
8,56.4548,-113.4553,6,4,0,4,4,2,73500,65700,60,6
3,58.467346,-114.495502,2,11,6,4,3,11,222000,0,221100,5
3,59.3982,-115.775983,6,4,0,4,2,2,111420,6000,96600,6
7,51.8687,-114.993583,6,5,10,3,1,11,67980,0,57540,4
2,54.242433,-119.225817,6,14,0,3,3,2,585720,3600,530460,9
5,58.23393299999999,-110.803217,6,4,0,4,3,4,9900,1800,3000,6
1,53.441633,-115.5531,6,4,0,3,3,8,1020360,420,1017900,9
7,53.06231700000001,-115.293667,6,7,15,4,4,6,10200,3960,3900,4
6,57.92146700000001,-117.647367,3,3,4,4,3,11,72120,0,61440,4
5,56.98592900000001,-112.86181299999998,6,4,0,2,4,2,884460,153660,634620,6
4,54.870222,-112.847109,5,11,11,4,3,0,17820,0,15840,9
4,54.926383,-112.865967,5,1,31,4,3,11,182820,0,165600,5
3,59.035867,-119.864317,6,4,0,2,3,2,161820,66420,78480,6
7,52.330117,-114.98665,5,11,8,4,3,11,86760,3360,75480,5
0,51.632733,-115.097733,6,10,8,0,0,0,900,0,900,9
7,51.845167,-114.840317,5,11,9,3,3,11,155280,0,149280,5
6,57.33858299999999,-118.252983,6,4,0,4,2,8,522960,11700,509400,6
4,55.960517,-112.48575,6,4,0,4,3,2,3049260,2182260,861660,7
3,58.770667,-118.721667,2,3,31,4,3,11,180240,58860,92520,5
0,49.8439,-113.973033,6,10,7,4,4,0,900,0,900,5
2,54.530917,-118.467217,6,4,0,4,3,13,46620,0,3480,5
2,54.470467000000006,-118.217433,6,10,8,0,0,0,900,0,660,5
4,55.911517,-110.740983,6,3,13,4,4,11,1260,0,60,4
5,57.593017,-110.424217,6,4,0,4,1,2,1292460,0,1288500,7
8,56.006,-115.17775,6,7,18,4,3,11,8400,0,2100,6
5,57.20205,-112.39443500000002,6,4,0,2,1,2,332700,26460,242100,8
1,53.334333,-116.775333,6,4,0,4,4,2,417240,409740,600,7
4,55.175733,-113.2304,6,7,18,4,4,8,2640,0,900,7
3,58.01666700000001,-116.316933,5,11,28,4,3,8,3780,660,1320,5
0,49.425783,-114.334717,6,10,8,0,0,0,900,0,900,5
5,56.583333,-110.236167,6,4,0,4,2,2,53400,47940,1560,8
0,50.810557,-114.641943,6,10,7,4,3,0,1200,0,1200,7
3,58.446433,-116.628067,5,7,15,4,3,8,883500,101580,776760,5
3,58.32376800000001,-115.949107,5,11,23,4,3,0,518400,0,517500,4
1,53.1197,-116.31875,6,4,0,4,3,3,78000,3600,70200,7
5,56.3435,-111.757,6,4,0,4,1,2,1727760,321600,1138200,6
5,57.833617,-113.002886,6,4,0,3,2,2,4200,1500,360,6
8,55.28166700000001,-114.793333,6,11,30,3,3,11,1320,0,900,5
4,55.917,-110.7385,2,3,31,4,3,11,164880,0,164760,4
4,54.674513,-113.984994,5,0,15,4,3,11,267120,540,263640,5
6,56.67415,-116.438817,6,4,0,4,4,2,13980,2760,3660,6
8,55.860133,-115.242817,6,7,18,3,4,11,42600,0,480,6
9,54.105783,-116.066483,6,3,4,4,4,14,951600,79620,861780,11
3,58.365577,-115.51675,5,0,9,3,4,0,432120,0,432120,10
8,56.90708299999999,-113.501083,6,4,0,3,4,2,61500,11100,3000,8
1,53.86705,-116.328817,5,11,16,4,3,0,547200,0,447840,9
0,51.632917,-115.0984,6,10,7,4,3,0,1260,0,1260,9
6,56.815367,-119.72065,6,4,0,2,4,2,72720,3000,66300,6
8,55.944883,-113.780233,2,3,31,4,4,12,25800,0,1320,5
8,56.554583,-115.833,6,4,0,2,3,2,169920,48900,104700,7
6,56.33639,-118.904713,5,11,11,4,3,7,83460,13320,70140,4
8,57.07018299999999,-113.059167,6,4,0,2,1,2,3610920,286980,3078000,6
8,55.932483,-115.619933,2,11,33,4,3,11,67020,0,65760,7
3,58.713,-118.768483,2,11,11,4,4,7,421920,48300,357300,5
6,57.37816700000001,-118.735667,6,4,0,3,3,2,99120,0,5340,6
0,49.457467,-114.394017,6,10,8,0,0,0,900,0,900,5
4,55.492667,-113.165917,6,4,0,3,1,7,5107320,525600,3615900,5
3,58.620533,-119.979017,6,4,0,2,3,2,102180,94920,60,5
0,51.61185,-115.031267,6,10,8,0,0,0,900,0,900,8
7,52.91625,-115.58605,6,5,9,3,4,0,86580,0,79500,8
7,51.803915,-115.202138,6,10,7,4,4,11,21660,0,60,5
1,53.7269,-115.577367,6,3,4,4,3,11,77640,0,75600,5
6,56.360578,-119.260902,5,11,9,4,3,12,57900,0,55560,5
3,58.72059,-115.63681,6,4,0,4,4,2,611940,8820,586440,6
4,55.0679,-110.8012,1,4,0,3,2,2,5340,2760,1200,5
3,58.941033,-115.551867,7,4,0,4,4,2,170640,64920,86940,5
7,52.400283,-116.08385,6,10,7,4,4,0,360,0,360,5
9,54.48455,-114.198583,5,11,9,3,4,0,1318380,10020,1304160,4
4,55.033917,-112.910283,6,10,14,4,3,7,18120,3600,14400,5
8,56.68383299999999,-114.932333,6,4,0,3,2,2,8640,780,4200,7
0,49.90285,-114.431233,6,10,7,4,3,0,180,0,180,5
4,54.996667,-111.778167,6,3,4,4,4,13,196980,2760,190080,5
4,55.93811700000001,-110.7188,2,3,31,4,3,11,68760,540,67620,4
3,57.79596700000001,-116.1898,6,4,0,2,3,2,24900,8100,7200,8
8,56.581917,-115.773183,6,4,0,3,3,2,950220,0,2160,5
4,55.9599,-110.7077,2,3,13,4,3,7,4380,0,3780,4
8,56.3235,-113.1754,6,4,0,4,3,2,18480,0,8880,6
8,56.78338299999999,-115.8142,6,4,0,4,2,2,7020,0,900,6
7,52.815333,-116.212833,6,4,0,3,2,2,11100,0,7080,5
5,56.63,-111.111783,6,10,7,3,3,7,66000,59460,1200,9
2,55.589483,-119.662917,6,4,0,4,4,11,67140,0,3540,6
3,58.80887,-119.45935,6,4,0,4,2,8,429420,149640,270660,6
8,56.653783,-115.631817,6,4,0,3,3,8,98820,67800,12600,7
7,52.759582,-115.348795,2,11,23,4,3,0,326700,0,325860,7
9,54.712667,-115.174167,6,4,0,4,2,2,9780,3360,1200,6
0,51.289267,-114.94315,6,11,31,4,3,11,78420,4200,67500,4
0,49.661567,-114.540333,6,10,7,0,0,0,360,0,360,7
9,54.11835,-115.521767,6,4,0,2,2,2,2100,60,1380,7
3,58.390733,-115.9171,6,10,8,4,4,7,20700,5400,3600,10
8,56.533183,-115.2381,6,7,18,4,3,7,6840,0,2940,5
8,55.840467,-115.959283,3,4,0,4,4,2,11820,1380,9120,7
3,58.01145,-116.665333,5,0,9,4,3,0,765780,0,762240,9
4,55.842,-110.88635,6,14,0,4,3,7,67560,6600,58080,5
9,54.332617000000006,-115.462033,6,4,0,3,3,8,162600,60120,102420,8
3,58.565733,-118.38865,6,1,9,3,1,14,278220,0,262560,5
6,56.581183,-116.23111000000002,6,4,0,3,4,8,75360,8460,65220,8
2,54.51796700000001,-119.5346,6,4,0,4,4,2,765660,0,765660,7
7,52.554533,-114.803117,5,11,32,4,3,7,3360,0,1080,5
0,51.15773,-114.855405,2,11,23,4,3,0,855480,0,855360,10
9,54.15245,-117.504283,6,4,0,4,5,14,20280,0,1680,7
4,55.92846700000001,-110.731033,2,11,9,4,4,11,900,0,180,5
0,51.40295,-115.0561,6,10,7,0,0,0,300,0,300,8
0,51.16023300000001,-114.8085,2,11,9,3,4,0,43200,0,39300,5
3,58.29408299999999,-115.167883,6,10,14,3,3,12,4408800,447240,3785520,10
6,56.746986,-118.414543,6,8,26,4,3,14,36180,900,34200,5
5,56.454233,-111.056883,5,11,11,4,3,11,437940,0,436200,4
0,50.851933,-114.634133,6,10,8,0,0,0,900,0,900,5
7,52.621185,-114.798462,6,14,0,4,3,11,10140,0,7920,5
1,53.5906,-116.512483,5,11,16,4,3,11,63900,0,61260,8
1,53.56631700000001,-116.331083,6,10,23,4,4,0,6120,0,4800,9
6,57.656033,-119.091717,6,14,0,4,4,11,6840,0,1080,9
6,56.3391,-116.589317,6,4,0,4,3,2,68400,3180,61200,8
0,51.651333,-115.150667,6,10,7,0,0,0,3600,0,3600,5
8,55.9074,-115.642467,2,11,6,4,3,11,2520,600,1500,5
7,52.495655000000006,-115.96398,6,7,18,4,3,11,93480,0,240,5
0,51.632167,-115.102217,6,10,7,0,0,0,300,0,300,9
0,51.412867,-115.085267,6,10,8,0,0,0,900,0,900,7
1,53.43731700000001,-116.1335,6,4,0,4,2,14,66540,4800,59820,7
8,55.1421,-116.204467,5,11,9,4,3,11,5280,0,2820,5
9,54.14,-117.282833,6,4,0,4,1,2,7080,2400,1800,6
6,56.810233,-116.784267,6,4,0,3,4,2,6120,540,2940,7
4,55.9295,-110.723717,2,3,13,4,3,11,2520,0,2520,4
6,57.715967000000006,-118.36765,6,4,0,4,4,2,78540,0,960,8
1,53.85698299999999,-116.0982,5,4,0,4,5,11,7800,0,0,5
8,55.232383,-116.096683,6,4,0,4,4,8,5820,2760,1920,7
8,55.94600000000001,-114.59,6,4,0,4,2,2,144600,125520,300,7
6,56.63033299999999,-119.227667,6,4,0,4,2,2,612780,79200,437400,6
3,58.708697,-118.72095,2,11,11,4,3,12,7860,0,7860,4
8,56.476717,-115.620033,6,7,15,4,3,11,5700,0,1380,5
3,57.761917,-114.21905,6,4,0,4,3,2,533820,100860,422940,7
4,55.91835,-110.736183,2,3,31,4,4,11,3000,0,1800,4
0,51.55105,-115.202767,6,10,8,0,0,0,360,0,360,5
1,53.43301700000001,-116.0896,6,6,5,4,4,14,352260,0,348480,4
0,49.908517,-114.52185,6,10,8,0,0,0,900,0,900,7
8,56.388833,-113.09275,6,4,0,3,4,2,8700,0,8220,7
3,58.467383,-114.5282,2,11,11,4,3,11,17340,0,12060,5
7,52.182333,-114.830667,6,0,9,4,4,0,68640,0,64020,9
6,56.624722,-117.334167,5,11,11,4,3,11,588660,2220,584640,4
4,55.63,-111.080278,5,11,11,4,4,0,93600,0,93600,4
8,56.956,-113.758,6,4,0,4,2,8,5340,5280,60,6
3,58.91156700000001,-116.114383,6,4,0,4,4,2,23280,1200,8880,6
4,55.92891700000001,-110.731133,2,3,31,4,3,12,94380,17040,76860,4
3,59.69644,-119.13208600000002,6,4,0,4,4,2,3103260,3102540,60,7
7,52.397471,-115.305213,6,10,7,4,4,0,360,0,360,5
3,58.14,-116.729167,6,4,0,4,2,2,105180,79620,4800,6
6,56.773529,-117.37031100000002,5,11,31,3,4,0,160500,0,149580,5
8,57.02206700000001,-113.92815,6,4,0,4,3,2,9000,0,1800,7
0,49.916817,-114.393517,6,10,8,0,0,0,600,0,600,5
2,55.577767,-119.06145,5,11,31,4,4,0,2760,0,60,8
4,55.319867,-111.229683,1,4,0,4,3,2,166740,74640,81540,5
8,56.914667,-114.712583,6,7,15,4,3,11,91680,1440,86700,5
2,54.750436,-117.797024,6,4,0,3,3,7,346620,19140,324000,10
0,49.631717,-114.570883,5,7,15,3,5,12,8400,0,8400,8
3,59.26966700000001,-117.9855,6,4,0,4,4,2,240000,1620,236100,6
2,55.75615,-119.364033,6,5,10,4,4,11,102900,1380,1980,5
0,51.54845,-115.2003,6,10,8,0,0,0,900,0,900,7
8,55.329503,-115.796945,2,11,11,4,4,11,509580,720,502800,4
0,51.550917,-115.202717,6,10,8,0,0,0,300,0,300,9
8,55.63076700000001,-115.987533,5,11,31,4,4,0,2820,0,900,8
3,58.460067,-114.532983,2,11,6,4,1,11,417780,414540,300,5
2,54.356217,-119.957433,6,4,0,2,3,3,2153340,703260,1215600,7
1,53.919033,-116.733983,6,4,0,4,5,2,7140,0,3900,5
9,54.338795,-114.901322,6,7,15,4,3,12,5760,0,900,6
3,59.25833000000001,-117.76842,6,12,0,4,4,2,84660,10320,70260,6
3,58.46293299999999,-118.18735,6,4,0,4,4,2,665280,658020,60,6
2,55.73396700000001,-119.105046,5,11,23,4,4,0,261240,0,255000,5
7,52.078133,-116.103733,6,10,7,4,3,2,240780,75780,156660,7
3,58.0186,-114.6218,6,4,0,4,2,2,45840,600,42240,7
8,56.67855,-114.727633,6,2,25,4,3,2,20040,7380,6840,5
1,53.155033,-116.619217,6,4,0,3,4,2,13500,960,7740,5
8,55.2266,-114.88075,6,1,5,4,3,11,1716000,8580,1648860,3
5,56.912833,-111.05265,6,4,0,4,3,2,91860,1800,78840,7
2,54.411267,-118.32845,6,1,9,3,3,13,22980,0,1500,4
0,51.1277,-114.959217,6,11,32,4,3,12,155580,0,151560,1
7,52.007733,-115.110417,6,10,8,3,3,0,6420,0,2700,5
6,56.89015,-117.090633,6,1,9,4,3,0,1400760,0,1220040,3
3,57.5367,-115.360167,6,1,26,3,4,0,1123260,0,1123200,4
3,58.4925,-119.277667,6,4,0,4,4,8,6960,1800,2820,7
3,59.039017,-117.706767,6,3,31,4,3,11,720,0,600,4
8,56.8913,-113.837633,6,4,0,4,4,2,13200,1620,9900,6
4,55.192333,-110.705833,1,4,0,4,3,8,7140,420,3060,6
3,58.454833,-114.5448,2,11,6,4,3,8,3780,0,3780,5
7,52.144033,-114.892167,6,11,14,3,3,2,87000,17280,64800,5
3,58.38333299999999,-115.933333,6,11,24,3,3,0,263040,0,263040,4
7,52.522633,-114.88715,5,11,24,4,4,0,183780,0,181200,8
3,58.694667,-118.6805,2,11,5,4,3,8,252180,2040,248640,5
0,51.633617,-115.086017,6,10,7,0,0,0,600,0,600,8
0,49.842283,-114.41265,6,10,7,3,4,0,4920,0,1680,5
1,53.5616,-116.38105,6,7,18,4,4,8,5760,0,2760,5
3,58.4262,-117.619417,6,4,0,4,3,2,15060,7200,600,7
0,51.270867,-115.009733,6,10,8,0,0,0,300,0,300,7
1,53.59971700000001,-115.11005,5,10,8,3,3,2,56400,0,49500,10
0,51.575617,-114.854867,6,10,8,0,0,0,900,0,900,8
6,57.256917,-116.228583,6,4,0,2,1,2,859620,73800,767760,7
9,54.721167,-115.244,6,4,0,4,4,2,8100,0,1860,7
8,55.726833,-115.4975,6,4,0,3,4,2,854520,10140,520860,6
1,53.29025,-116.50425,6,4,0,3,4,2,9600,1200,4200,7
6,56.452383,-116.132983,6,11,23,3,3,0,4800,0,1800,4
3,57.993667,-115.130167,6,4,0,3,4,8,79020,2400,71520,8
7,53.15516700000001,-115.9127,6,1,16,3,4,13,74760,3540,67380,5
1,53.1754,-116.21915,6,4,0,4,3,2,9540,0,4200,7
5,57.358667,-111.541667,6,4,0,4,2,13,1794840,584880,1209600,7
6,56.489383,-116.45345,2,11,31,3,1,3,111720,0,109980,5
8,54.768983,-115.862617,6,4,0,3,5,2,77880,71100,1200,5
4,55.073712,-111.701558,6,4,0,2,3,2,941760,177180,705000,7
8,55.414033,-116.15395,2,11,5,4,4,0,336600,0,336060,3
5,57.271833,-112.753333,6,4,0,4,1,2,73140,60,2880,6
7,51.680247,-114.794813,5,11,9,4,3,0,331080,0,325620,4
0,50.26600000000001,-114.31395,6,10,8,0,0,0,300,0,300,5
3,59.064883,-118.049983,6,4,0,4,2,2,73800,54000,7200,7
8,56.535303000000006,-115.399814,2,11,11,3,4,8,6840,0,2100,8
7,52.015617,-114.79085,5,11,26,4,4,13,74400,0,69480,8
0,51.632433,-115.101267,6,10,8,0,0,0,300,0,300,5
4,54.753102,-111.286848,7,10,8,3,3,2,600,0,600,11
8,55.199633,-114.7676,6,4,0,3,1,8,60600,56460,3480,8
1,53.220817,-116.773217,6,4,0,4,5,2,11640,3000,7320,7
4,54.57658299999999,-110.8211,5,11,16,4,4,13,154260,0,151860,5
1,53.36932,-117.65632,6,3,13,4,3,11,91500,0,0,5
1,53.53576700000001,-117.0188,6,9,21,4,1,11,7680,0,2220,5
0,49.307167,-114.196333,6,4,0,4,4,2,11400,3060,1260,7
